sample-id	Assay Type	Bases	BioProject	BioSample	Bytes	Center Name	Experiment	geo_loc_name_country	geo_loc_name_country_continent	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	create_date	Sample Name	SRA Study	history_of_host_infection	disease_stage	PH
ERR5711483	AMPLICON	5547602	PRJEB33108	SAMEA8562281	3700837	UA	ERX5426861	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562281	ERP115874	VVC	N/A	N/A
ERR5711484	AMPLICON	3379966	PRJEB33108	SAMEA8562361	2287346	UA	ERX5426862	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562361	ERP115874	VVC	N/A	N/A
ERR5711485	AMPLICON	7203198	PRJEB33108	SAMEA8562282	4513595	UA	ERX5426863	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562282	ERP115874	VVC	N/A	N/A
ERR5711486	AMPLICON	10726736	PRJEB33108	SAMEA8562362	6799532	UA	ERX5426864	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562362	ERP115874	VVC	N/A	N/A
ERR5711487	AMPLICON	16444516	PRJEB33108	SAMEA8562283	11261913	UA	ERX5426865	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562283	ERP115874	VVC	N/A	N/A
ERR5711488	AMPLICON	15236202	PRJEB33108	SAMEA8562363	10016167	UA	ERX5426866	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562363	ERP115874	VVC	N/A	N/A
ERR5711489	AMPLICON	2103882	PRJEB33108	SAMEA8562284	1523567	UA	ERX5426867	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562284	ERP115874	VVC	N/A	N/A
ERR5711490	AMPLICON	1973864	PRJEB33108	SAMEA8562364	1438027	UA	ERX5426868	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562364	ERP115874	VVC	N/A	N/A
ERR5711491	AMPLICON	12870276	PRJEB33108	SAMEA8562285	8019034	UA	ERX5426869	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562285	ERP115874	VVC	N/A	N/A
ERR5711493	AMPLICON	531116	PRJEB33108	SAMEA8562286	444985	UA	ERX5426871	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562286	ERP115874	VVC	N/A	N/A
ERR5711494	AMPLICON	351400	PRJEB33108	SAMEA8562366	318815	UA	ERX5426872	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562366	ERP115874	VVC	N/A	N/A
ERR5711495	AMPLICON	767056	PRJEB33108	SAMEA8562287	611651	UA	ERX5426873	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562287	ERP115874	VVC	N/A	N/A
ERR5711496	AMPLICON	339854	PRJEB33108	SAMEA8562367	327066	UA	ERX5426874	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562367	ERP115874	VVC	N/A	N/A
ERR5711497	AMPLICON	18486150	PRJEB33108	SAMEA8562288	11565548	UA	ERX5426875	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562288	ERP115874	VVC	N/A	N/A
ERR5711498	AMPLICON	9267422	PRJEB33108	SAMEA8562368	5815003	UA	ERX5426876	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562368	ERP115874	VVC	N/A	N/A
ERR5711500	AMPLICON	16571020	PRJEB33108	SAMEA8562381	10772921	UA	ERX5426878	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562381	ERP115874	VVC	N/A	N/A
ERR5711501	AMPLICON	7481306	PRJEB33108	SAMEA8562302	4639953	UA	ERX5426879	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562302	ERP115874	VVC	N/A	N/A
ERR5711502	AMPLICON	6230322	PRJEB33108	SAMEA8562382	3958137	UA	ERX5426880	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562382	ERP115874	VVC	N/A	N/A
ERR5711504	AMPLICON	231422	PRJEB33108	SAMEA8562383	251084	UA	ERX5426882	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562383	ERP115874	VVC	N/A	N/A
ERR5711505	AMPLICON	483426	PRJEB33108	SAMEA8562304	437473	UA	ERX5426883	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562304	ERP115874	VVC	N/A	N/A
ERR5711506	AMPLICON	663142	PRJEB33108	SAMEA8562384	562632	UA	ERX5426884	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562384	ERP115874	VVC	N/A	N/A
ERR5711507	AMPLICON	7692146	PRJEB33108	SAMEA8562305	4871740	UA	ERX5426885	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562305	ERP115874	VVC	N/A	N/A
ERR5711508	AMPLICON	5547602	PRJEB33108	SAMEA8562385	3535778	UA	ERX5426886	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562385	ERP115874	VVC	N/A	N/A
ERR5711509	AMPLICON	42085672	PRJEB33108	SAMEA8562306	27568169	UA	ERX5426887	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562306	ERP115874	VVC	N/A	N/A
ERR5711510	AMPLICON	49009758	PRJEB33108	SAMEA8562386	32565082	UA	ERX5426888	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562386	ERP115874	VVC	N/A	N/A
ERR5711511	AMPLICON	230920	PRJEB33108	SAMEA8562307	248228	UA	ERX5426889	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562307	ERP115874	VVC	N/A	N/A
ERR5711512	AMPLICON	207326	PRJEB33108	SAMEA8562387	233160	UA	ERX5426890	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562387	ERP115874	VVC	N/A	N/A
ERR5711513	AMPLICON	130520	PRJEB33108	SAMEA8562308	172900	UA	ERX5426891	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562308	ERP115874	VVC	N/A	N/A
ERR5711514	AMPLICON	107930	PRJEB33108	SAMEA8562388	156874	UA	ERX5426892	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562388	ERP115874	VVC	N/A	N/A
ERR5711515	AMPLICON	11190082	PRJEB33108	SAMEA8562309	7262552	UA	ERX5426893	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:18	SAMEA8562309	ERP115874	VVC	N/A	N/A
ERR5711516	AMPLICON	8141938	PRJEB33108	SAMEA8562389	5327594	UA	ERX5426894	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562389	ERP115874	VVC	N/A	N/A
ERR5711517	AMPLICON	6811638	PRJEB33108	SAMEA8562310	4026427	UA	ERX5426895	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562310	ERP115874	VVC	N/A	N/A
ERR5711518	AMPLICON	7302092	PRJEB33108	SAMEA8562390	4404279	UA	ERX5426896	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:17	SAMEA8562390	ERP115874	VVC	N/A	N/A
ERR5711520	AMPLICON	1235422	PRJEB33108	SAMEA8562391	1000256	UA	ERX5426898	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:17	SAMEA8562391	ERP115874	VVC	N/A	N/A
ERR5711521	AMPLICON	150600	PRJEB33108	SAMEA8562312	186401	UA	ERX5426899	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562312	ERP115874	VVC	N/A	N/A
ERR5711522	AMPLICON	255518	PRJEB33108	SAMEA8562392	259936	UA	ERX5426900	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:17	SAMEA8562392	ERP115874	VVC	N/A	N/A
ERR5711523	AMPLICON	32128	PRJEB33108	SAMEA8562313	102006	UA	ERX5426901	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:18	SAMEA8562313	ERP115874	VVC	N/A	N/A
ERR5711524	AMPLICON	21586	PRJEB33108	SAMEA8562393	94062	UA	ERX5426902	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562393	ERP115874	VVC	N/A	N/A
ERR5711527	AMPLICON	398086	PRJEB33108	SAMEA8562315	368975	UA	ERX5426905	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562315	ERP115874	VVC	N/A	N/A
ERR5711528	AMPLICON	437744	PRJEB33108	SAMEA8562395	408272	UA	ERX5426906	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:17	SAMEA8562395	ERP115874	VVC	N/A	N/A
ERR5711529	AMPLICON	44678	PRJEB33108	SAMEA8562316	112653	UA	ERX5426907	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:18	SAMEA8562316	ERP115874	VVC	N/A	N/A
ERR5711530	AMPLICON	45682	PRJEB33108	SAMEA8562396	113422	UA	ERX5426908	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562396	ERP115874	VVC	N/A	N/A
ERR5711531	AMPLICON	73266398	PRJEB33108	SAMEA8562317	46221269	UA	ERX5426909	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562317	ERP115874	VVC	N/A	N/A
ERR5711532	AMPLICON	44213650	PRJEB33108	SAMEA8562397	28281686	UA	ERX5426910	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562397	ERP115874	VVC	N/A	N/A
ERR5711534	AMPLICON	318268	PRJEB33108	SAMEA8562398	312143	UA	ERX5426912	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562398	ERP115874	VVC	N/A	N/A
ERR5711535	AMPLICON	63252	PRJEB33108	SAMEA8562319	123961	UA	ERX5426913	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562319	ERP115874	VVC	N/A	N/A
ERR5711536	AMPLICON	77308	PRJEB33108	SAMEA8562399	131964	UA	ERX5426914	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562399	ERP115874	VVC	N/A	N/A
ERR5711537	AMPLICON	294674	PRJEB33108	SAMEA8562320	290838	UA	ERX5426915	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562320	ERP115874	VVC	N/A	N/A
ERR5711538	AMPLICON	242968	PRJEB33108	SAMEA8562400	252108	UA	ERX5426916	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562400	ERP115874	VVC	N/A	N/A
ERR5711539	AMPLICON	45064038	PRJEB33108	SAMEA8562337	29875401	UA	ERX5426917	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562337	ERP115874	VVC	N/A	N/A
ERR5711542	AMPLICON	47094628	PRJEB33108	SAMEA8562419	30802964	UA	ERX5426920	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562419	ERP115874	VVC	N/A	N/A
ERR5711543	AMPLICON	41164000	PRJEB33108	SAMEA8562339	26283057	UA	ERX5426921	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562339	ERP115874	VVC	N/A	N/A
ERR5711545	AMPLICON	10069618	PRJEB33108	SAMEA8562340	6817595	UA	ERX5426923	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562340	ERP115874	VVC	N/A	N/A
ERR5711546	AMPLICON	21530780	PRJEB33108	SAMEA8562421	14496519	UA	ERX5426924	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562421	ERP115874	VVC	N/A	N/A
ERR5711547	AMPLICON	286140	PRJEB33108	SAMEA8562341	244295	UA	ERX5426925	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562341	ERP115874	VVC	N/A	N/A
ERR5711548	AMPLICON	357424	PRJEB33108	SAMEA8562422	289710	UA	ERX5426926	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562422	ERP115874	VVC	N/A	N/A
ERR5711549	AMPLICON	27714918	PRJEB33108	SAMEA8562342	18854412	UA	ERX5426927	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562342	ERP115874	VVC	N/A	N/A
ERR5711550	AMPLICON	32977384	PRJEB33108	SAMEA8562423	21606497	UA	ERX5426928	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562423	ERP115874	VVC	N/A	N/A
ERR5711551	AMPLICON	58232	PRJEB33108	SAMEA8562343	121481	UA	ERX5426929	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562343	ERP115874	VVC	N/A	N/A
ERR5711552	AMPLICON	104416	PRJEB33108	SAMEA8562424	154770	UA	ERX5426930	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:17	SAMEA8562424	ERP115874	VVC	N/A	N/A
ERR5711553	AMPLICON	24598	PRJEB33108	SAMEA8562344	95276	UA	ERX5426931	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562344	ERP115874	VVC	N/A	N/A
ERR5711554	AMPLICON	36144	PRJEB33108	SAMEA8562425	104378	UA	ERX5426932	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:18	SAMEA8562425	ERP115874	VVC	N/A	N/A
ERR5711556	AMPLICON	60240	PRJEB33108	SAMEA8562349	118805	UA	ERX5426934	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562349	ERP115874	VVC	N/A	N/A
ERR5711557	AMPLICON	26789732	PRJEB33108	SAMEA8562270	16770107	UA	ERX5426935	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562270	ERP115874	VVC	N/A	N/A
ERR5711558	AMPLICON	21225062	PRJEB33108	SAMEA8562350	13571819	UA	ERX5426936	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562350	ERP115874	VVC	N/A	N/A
ERR5711559	AMPLICON	18072	PRJEB33108	SAMEA8562271	91707	UA	ERX5426937	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562271	ERP115874	VVC	N/A	N/A
ERR5711560	AMPLICON	33634	PRJEB33108	SAMEA8562351	102735	UA	ERX5426938	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:18	SAMEA8562351	ERP115874	VVC	N/A	N/A
ERR5711561	AMPLICON	708322	PRJEB33108	SAMEA8562272	584464	UA	ERX5426939	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:19	SAMEA8562272	ERP115874	VVC	N/A	N/A
ERR5711562	AMPLICON	322284	PRJEB33108	SAMEA8562352	318716	UA	ERX5426940	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:19	SAMEA8562352	ERP115874	VVC	N/A	N/A
ERR5711563	AMPLICON	43487256	PRJEB33108	SAMEA8562277	28078645	UA	ERX5426941	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:20	SAMEA8562277	ERP115874	VVC	N/A	N/A
ERR5711566	AMPLICON	28188304	PRJEB33108	SAMEA8562358	18069332	UA	ERX5426944	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:20	SAMEA8562358	ERP115874	VVC	N/A	N/A
ERR5711567	AMPLICON	8077682	PRJEB33108	SAMEA8562279	5044373	UA	ERX5426945	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:19	SAMEA8562279	ERP115874	VVC	N/A	N/A
ERR5711568	AMPLICON	8045052	PRJEB33108	SAMEA8562359	4800149	UA	ERX5426946	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562359	ERP115874	VVC	N/A	N/A
ERR5711569	AMPLICON	1273574	PRJEB33108	SAMEA8562280	1022914	UA	ERX5426947	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:19	SAMEA8562280	ERP115874	VVC	N/A	N/A
ERR5711570	AMPLICON	1376484	PRJEB33108	SAMEA8562360	1104967	UA	ERX5426948	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562360	ERP115874	VVC	N/A	N/A
ERR5711571	AMPLICON	33235412	PRJEB33108	SAMEA8562289	21933736	UA	ERX5426949	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562289	ERP115874	VVC	N/A	N/A
ERR5711572	AMPLICON	19822474	PRJEB33108	SAMEA8562369	13193037	UA	ERX5426950	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562369	ERP115874	VVC	N/A	N/A
ERR5711573	AMPLICON	28912188	PRJEB33108	SAMEA8562290	18032672	UA	ERX5426951	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:20	SAMEA8562290	ERP115874	VVC	N/A	N/A
ERR5711574	AMPLICON	50428912	PRJEB33108	SAMEA8562370	32010682	UA	ERX5426952	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562370	ERP115874	VVC	N/A	N/A
ERR5711575	AMPLICON	21452468	PRJEB33108	SAMEA8562291	14066514	UA	ERX5426953	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562291	ERP115874	VVC	N/A	N/A
ERR5711576	AMPLICON	20780290	PRJEB33108	SAMEA8562371	13143435	UA	ERX5426954	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:20	SAMEA8562371	ERP115874	VVC	N/A	N/A
ERR5711577	AMPLICON	33352880	PRJEB33108	SAMEA8562292	22199386	UA	ERX5426955	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562292	ERP115874	VVC	N/A	N/A
ERR5711578	AMPLICON	4163086	PRJEB33108	SAMEA8562372	2918200	UA	ERX5426956	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562372	ERP115874	VVC	N/A	N/A
ERR5711579	AMPLICON	8886906	PRJEB33108	SAMEA8562293	5290583	UA	ERX5426957	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562293	ERP115874	VVC	N/A	N/A
ERR5711580	AMPLICON	6005426	PRJEB33108	SAMEA8562373	3587143	UA	ERX5426958	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562373	ERP115874	VVC	N/A	N/A
ERR5711581	AMPLICON	64223370	PRJEB33108	SAMEA8562294	41041850	UA	ERX5426959	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562294	ERP115874	VVC	N/A	N/A
ERR5711582	AMPLICON	62234948	PRJEB33108	SAMEA8562374	40502328	UA	ERX5426960	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562374	ERP115874	VVC	N/A	N/A
ERR5711583	AMPLICON	315758	PRJEB33108	SAMEA8562295	295575	UA	ERX5426961	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562295	ERP115874	VVC	N/A	N/A
ERR5711584	AMPLICON	735932	PRJEB33108	SAMEA8562375	569218	UA	ERX5426962	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562375	ERP115874	VVC	N/A	N/A
ERR5711585	AMPLICON	14056	PRJEB33108	SAMEA8562296	89280	UA	ERX5426963	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562296	ERP115874	VVC	N/A	N/A
ERR5711586	AMPLICON	14056	PRJEB33108	SAMEA8562376	89496	UA	ERX5426964	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562376	ERP115874	VVC	N/A	N/A
ERR5711587	AMPLICON	26852482	PRJEB33108	SAMEA8562297	17394615	UA	ERX5426965	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562297	ERP115874	VVC	N/A	N/A
ERR5711589	AMPLICON	64466840	PRJEB33108	SAMEA8562298	41162509	UA	ERX5426967	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562298	ERP115874	VVC	N/A	N/A
ERR5711590	AMPLICON	52993128	PRJEB33108	SAMEA8562378	34484903	UA	ERX5426968	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562378	ERP115874	VVC	N/A	N/A
ERR5711591	AMPLICON	1161126	PRJEB33108	SAMEA8562300	913221	UA	ERX5426969	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:19	SAMEA8562300	ERP115874	VVC	N/A	N/A
ERR5711592	AMPLICON	317766	PRJEB33108	SAMEA8562380	316967	UA	ERX5426970	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:18	SAMEA8562380	ERP115874	VVC	N/A	N/A
ERR5711455	AMPLICON	9064112	PRJEB33108	SAMEA8562331	6002712	UA	ERX5426833	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 14:48	SAMEA8562331	ERP115874	VVC	N/A	N/A
ERR5711036	AMPLICON	114456	PRJEB33108	SAMEA8562252	165377	UA	ERX5426414	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:42	SAMEA8562252	ERP115874	VVC	N/A	N/A
